en-CA,fr-CA
Ranch Chicken Snack Wrap with Grilled Chicken,Remplacer par sauce Lime coria
Ranch Chicken Snack Wrap® with Crispy Chicken,Remplacer par sauce Lime coriandre
Ranch Chicken Snack Wrap® with Grilled Chicken,Remplacer par sauce mayonnaise
Ranch Crispy Snack Wrap,Remplir
Ranch Grilled Snack Wrap,Renouvellem
Ranch Sauce,Répartis Sur
Ranch Snack Wrap w/ Crispy Chicken McValue Meal,Repas Bâtons LNH
Ranch Snack Wrap w/ Grilled Chicken McValue Meal,Repas familial
Ranch Snack Wrap® w/ Crispy Chicken McValue Meal,Repas Joyeux festin
Ranch Snack Wrap® w/ Grilled Chicken McValue Meal,Repas quatre
Raspberry Pomegranate Syrup,Retour JF boisson PST
Raspberry Pomegranate Syrup,Retour trio boisson PST
Red Packet,Root Beer Syrup
Red Skin Potato Salad,Rôties pain blanc
Reese's Pieces,Rôties pain blé entier
Refill,Rôties pain brun
Refill Tea,Sac
Reg Chicken Nacho Poutine with Crispy Chicken,Sac séparé
Reg Chicken Nacho Poutine with Grilled Chicken,Sac(s)
Reg Crm Chs,Sac(s)
Regular,Sach à côté
Regular Bagel,Sach sauce style mayo
Regular Caramel Cheesecake McFlurry,Sachet à côté
Regular CC,Sachet canneberges
Regular Chocolate Cheesecake McFlurry,Sachet de graines de citrouille
Regular Cream Cheese,Sachet de sauce de style mayonnaise
Regular Oreo Cheesecake McFlurry,Sachet de Splenda
Regular Oreo McFlurry,Sachet de sucre
Regular Pour,Sachet graines de citrouille
Regular Salted Caramel McFlurry,Sachet sel
Regular Skor McFlurry,Sachets de thé chai éclat
Regular Smarties McFlurry,Sachets de thé earl grey suppl
Regular Spicy Buffalo Crispy Poutine,Sachets de thé earl grey supplémentaires
Regular Spicy Buffalo Grilled Poutine,Sachets de thé menthe supplém
Returnable Cold Cup,Sachets de thé orange pekoe su
Returnable Hot Cup,Sachets de thé orange pekoe supplémentaires
Rink Holiday Mug,Sachets de thé vert supplément
RMHC Canada Donation $3,Sachets de thé vert supplémentaires
RMHC Canada Donation $5,Sachets ketchup
RMHC Coupon Book,Salade asiatique
Roaring Black Tea,Salade aux 3 grains au sésame
Ronald McDonald House Donation,Salade aux 3 grains au sésame et au gingembre
Root Beer Syrup,Salade aux pommes de terre rouges
Rotisserie Sauce,Salade d'Entrée
Round Egg,Salade d’épinards (carottes/gr. tournesol/canneb.)
S  Hot Choc ***,Salade de couscous
S Apple Juice,Salade de haricots noirs
S Cappuccino ***,Salade de pois chiches et d'ed
S Cappuccino Syrup ***,Salade de pois chiches et d'edamames
S Caramel Choc Latte ***,Salade de taboulé
S Caramel Choc Mocha ***,Salade du jardin (pommes et noix)
S Caramel Latte ***,Salade fusion asiatique au sésame
S Chai Latte ***,Salade grecque aux pâtes et au feta
S Choc Chip Lat ***,Salade pad thaï
S Crème Brûlée Latte ***,Salade teriyaki ***
S Green Tea,Salade-repas César
S Green Tea L,Salade-repas grecque
S Hot Choc  ***,Salade-repas récolte
S Hot Choc ***,Salades-repas
S Hot Choc Mint ***,Salé sirop au caramel
S Hot Chocolate ***,Salsa
S Hot Water,Sand. McMuffin ou McCrêpes au
S Hot Wht Choc ***,Sand. McMuffin ou McCrêpes au poulet
S Ice Latte ***,sandwich
S Iced Matcha Latte ***,Sandwich
S Lat Brûlée ***,Sandwich Au Bagel
S Lat Caramel ***,Sandwich au fromage fondant
S Lat Chc Chp ***,Sandwich au poulet grillé
S Lat Cml Choc ***,Sandwich au poulet grillé de l
S Lat M. Caramel ***,Sandwich au poulet grillé de luxe avec bacon
S Lat M. Caramel***,Sandwich épicé au poulet grill
S Lat M. Crml ***,Sandwich épicé au poulet grillé
S Lat Pump ***,Sandwich épicé au poulet grillé de luxe avec bacon
S Lat Pumpkin Crml ***,Sandwich et M Boisso
S Lat SF ***,"Sandwich et M Boisson pour X,XX$"
S Latte ***,Sandwich junior au poulet
S Latte Cml Choc ***,Sandwich MacPoulet
S Latte Pumpkin ***,sandwich McMuffin
S Latte Syrup ***,Sandwich Mcmuffin
S Lndn Fog Latte ***,Sandwich petit déjeuner
S Matcha Latte ***,Sandwich Petit Déjeuner
S Mint Latte ***,"Sandwich pour X,XX$"
S Mint Latte L ***,Sandwichs Bistro
S Mint Latte R ***,Sandwichs bistro
S Mocha ***,Sandwichs café
S Mocha Cml Choc ***,Sandwichs McCrêpes
S Mocha Mint ***,Sandwichs McMuffin
S Mocha Wht Choc ***,Sandwichs McWrap
S Orange Juice,Sandwichs Wrap-éclair
S SF Latte ***,Sandwichs-matin
S Sugar Free Latte ***,Sans confiture
S Van Latte ***,Sans crème fouettée
S Water,Sans glace
SA Cappuccino ***,Sans jouet
SA Cappuccino Syrup ***,Sans paille
Sa Caramel Choc Latte ***,Sans pâté
SA Caramel Choc Latte ***,Sans sachets ketchup
SA Caramel Choc Mocha ***,Sans sauce
SA Hot Choc Mint ***,Sans Sauce
SA Hot Chocolate ***,Sans sauce à bouchées de froma
SA Lat Caramel ***,Sans sauce à bouchées de fromage
SA Lat Cml Choc  ***,Sans sauce aioli
SA Lat Cml Choc ***,Sans sauce tartare
SA Lat M. Caramel ***,Sans sirop
SA Lat M. Caramel***,Sans ustensiles
SA Lat Pump ***,Sans vinaigrette
SA Lat Pumpkin Crml ***,Sauc McCrêpes
Sa Lat SF ***,Sauc McMuf oeuf
Sa Latte ***,Sauc McMuffin
Sa Latte Cml Choc ***,Sauce
SA Latte Pumpkin ***,Sauce 3 from
SA Latte Syrup ***,Sauce 3 fromage
SA Latte Van,Sauce à Big Mac
SA Latte Vanilla,Sauce à crème sure et oignon
SA Mocha ***,Sauce à l’ail style Frank’s Re
SA Mocha Cml Choc ***,Sauce à l’ail style Frank’s RedHot
SA Mocha Mint ***,Sauce à la fumée de bois de po
Sa SF Latte ***,Sauce à la fumée de bois de pommier
Sa Van Latte ***,Sauce à la thaïe
Salad Dressing,Sauce aigre-douce
Salad Dressings,Sauce aioli
Salad Meat,Sauce au fromage nacho
Salad Mix,Sauce au miel
Salsa,Sauce au scotch bonnet
Salsa Packet,Sauce aux canneberges
Salt,Sauce aux féta et aux olives
Salt Packet,Sauce aux fines herbes italien
Salted Caramel Crunch Topping,Sauce aux fines herbes italienne
Salted Caramel McFlurry,Sauce barbecue
Salted Caramel Syrup,Sauce barbecue Caroline
Sample,Sauce barbecue fumée
Sandwich,Sauce BBQ
Sandwich & Med Drink Offer,Sauce Buffalo
Sans sauce à bouchées de froma,Sauce César
Sans sauce à bouchées de fromage,Sauce chili doux
Sau Egg Bagel,Sauce chipotle crémeuse
Sau Egg Bagl VM,Sauce crém. tomate
Sauce,Sauce crém. Tomate
Sausage 'n Egg McMuffin,Sauce de style hollandaise
Sausage 'N Egg McMuffin,Sauce épaisse originale Frank’
Sausage 'N Egg McMuffin Extra Value Meal,Sauce épaisse originale Frank’s RedHot®
Sausage 'n' Egg McMuffin,Sauce épice crémeaux
Sausage 'n' Egg McMuffin Extra Value Meal,Sauce épicée avec habanero
Sausage Egg McMuffin,Sauce féta méditerranéenne
Sausage McGriddle,Sauce fromage
Sausage McGriddle Extra Value Meal,Sauce fromage suisse
Sausage McGriddles,Sauce fromagée
Sausage McGriddles McValue Meal,Sauce Lime coriandre
Sausage McMuffin,Sauce mayonnaise
Sausage McMuffin & Hash Brown,Sauce McCroq
Sausage McMuffin & Hash Brown Deal,Sauce McCroquettes
Sausage McMuffin Extra Value Meal,Sauce Mediterran
Sausage McMuffin McValue Meal,Sauce Mediterranean
Sausage Patty,Sauce miel épicé Frank’s RedHo
"Sausage, Bacon & Egg Breakfast Wrap",Sauce miel épicé Frank’s RedHot
"Sausage, Bacon & Egg Breakfast Wrap Extra Value Meal",Sauce moutarde forte
"Sausage, Bacon & Egg Wrap",Sauce poutine
"Sausage, Egg & Cheese McGridde",Sauce Ranch
"Sausage, Egg & Cheese McGriddl",Sauce style rôtisserie
"Sausage, Egg & Cheese McGriddles",Sauce tartare
"Sausage, Egg & Cheese McGriddles Extra Value Meal",Sauce-matin
Sausge Egg McMuffin & Hash Brown Deal,Sauces à McCroquettes
Sausge Egg McMuffin & HB,Saucisse McCrêpes
Scotch Bonnet Sauce,Saucisse McCrêpes avec œuf
Seasoning,Saucisse McMuffin
Select Coffee,Saucisse McMuffin avec œuf
Select Fries,Saucisse McMuffin Oeuf
Select Happy Meal,Saucisse McMuffin œuf et sauce
Select Happy Meal Drink,Saucisse McMuffin œuf et sauce ail style Frank’s
Select HM Side,Sel
Select Lunch Side,Sélection de sac
Select Sandwich,Serviettes
Select Small Brewed Coffee,Sésame bagel
Senior,Simply Limonade avec framboise
Senior Drink,Sirop
Senior Earl Grey Tea,Sirop à crêpes
Senior Green Tea,Sirop à la fraise et au fruit
Senior Hot Chocolate,Sirop à la fraise et au fruit de la passion
Senior Orange Pekoe Tea,Sirop à la framb bleue
Senior Peppermint Tea,Sirop à la pêche et à la mangu
Senior's Earl Grey Tea,Sirop à la pêche et à la mangue
Senior's Green Tea,Sirop à la vanille
Senior's Orange Pekoe Tea,Sirop à la vanille française
Senior's Peppermint Tea,Sirop au caramel
Separate Bags,Sirop au chocolat
Served,Sirop Framboise et Grenade
Service Fee,Sirop Framboise et Grenade
Sesame and Poppy Seed Bun,Sirop melon lime
Sesame Bacon 'N Egg Bagel,Sirop sans sucre
Sesame Bacon 'N Egg Bagel Extra Value Meal,Skor
Sesame Bagel,SKOR
Sesame Bagel w/ Reg CC Product,Small Cup
Sesame Bagel w/ Reg Cream Cheese McValue Meal,Smoothie
Sesame Bagel w/ Regular CC,Smoothie fraises-banane
Sesame Bagel w/ Regular Cream,Smoothie grenade-bleuets
Sesame Bagel w/ Regular Cream Cheese,Smoothie mangue-ananas
Sesame Bagel w/ Regular Cream Cheese Product,Smoothies et frappes
Sesame Bagel with Regular Cream Cheese,Smoothies et Frappés
Sesame Bagl w/ Spreads,Smoothies et Frappés glacés
Sesame Bagl w/ Spreads ***,Soutenir CapitalCare Norwood
Sesame BLT Bagel,Splash fraîcheur au citron
Sesame BLT Bagel EVM,Splash fraîcheur au melon d’eau et à la lime
Sesame BLT Bagel Extra Value Meal,Splenda
Sesame Egg BLT Bagel,Sprite
Sesame Egg BLT Bagel Extra Value Meal,Sprite nocturne
Sesame Sausage 'N Egg Bagel,Sprite Syrup
Sesame Sausage 'N Egg Bagel Extra Value Meal,Sub bac dos
Sesame Seed Split Bun,Sub fr MoJac
Seseme Bagel Happy Meal,Sub laitu la
Sesm Bgl w/ Sprd VM ***,Sub muf angl
Shamrock Shake,Sub parmesan
Share Bundle,Sub sce BMac
Share Bundle (Serves 2),Sub sceRanch
Shred Parmesan,Sub tr from
Shredded Carrots,Subs coul ch
Shredded Cheese,Subs poul cr
Shredded Lettuce,Subs sir car
Side Item,Subs sir van
Side Salads & Snack Wraps,Subs tartare
Signature Danish,Subst bacon
Signature Danishes,Subst bacon dos
Silver Holiday Tumblr,Subst coulis choc
Simply Apple Juice,Subst crème
Simply Lemonade Raspberry,Subst from MJack
Simply Orange Juice,Subst laitue feu
Skor  Pieces,Subst laitue lan
SKOR  Pieces,Subst McCrêpes
Skor McFlurry,Subst muffin ang
Skor Pieces,Subst oeuf brouillé
SKOR Pieces,Subst oeuf crevé
Slushies,Subst oeuf miroir
Small,Subst oeuf rond
Small Apple Juice,Subst oig lam
Small Cappuccino (Almond Milk),Subst oig recons
Small Chocolate Shake,Subst p pain Qrt
Small Clear Cup,Subst parmesan
Small Cup,Subst pâté Quart
Small Cup FS,Subst poulet crou
Small Decaf Coffee,Subst sauce BigM
Small Earl Grey,Subst sauce MacP
Small French Fries,Subst sauce Ran
Small French Vanilla Latte (2% milk),Subst sauce tart
Small French Vanilla Latte (Almond milk),Subst sauce thaïe
Small Fries,Subst sirop car
Small Hot Chocolate,Subst sirop van
Small Hot Chocolate (2% Milk),Subst tranche fr
Small Orange Juice,Substituer saucisse
Small Orange Pekoe Tea,Substituer Wrap de laitue
Small Order Fee,Sucre
Small Peppermint Tea,sucre caramélisé
Small Premium Roast Coffee,Sucre liquide
Small Senior's Coffee,Supp McCafé
Small Senior's Decaf Coffee,Tartinades
Small Senior's Earl Grey Tea,Tass thé vert client aîné
Small Senior's Green Tea,Tasse
Small Senior's Orange Pekoe Tea,Tasse à café déca client
Small Senior's Peppermint Tea,Tasse à café infusé client
Small Soft Drinks,Tasse à thé menthe client
Small Strawberry Shake,Tasse à thé vert client
Small Vanilla Shake,Tasse bon homme de neige fêtes
Smarties McFlurry,Tasse Earl Grey client
Smarties Pieces,Tasse Earl Grey client aîné
Smartwater,Tasse McCafé
Sml Americano,Tasse menthe client aîné
Sml Apple Juice,Tasse Orange Pekoe client
Sml Barq's Root Beer,Tasse Pekoe client aîné
Sml Bergamia Grey Tea,Tasse thé bergamia gris client
Sml Blueberry Pomegranate Real Fruit Smoothie,Thé bergamia gris
Sml Blueberry Pomegranate Smoothie,Thé chai éclat
Sml Cappuccino (2% Milk),Thé Earl Grey
Sml Cappuccino (Almond Milk),Thé earl grey aînés
Sml Caramel Cream Cold Brew,Thé glacé au au légèrement citron sucre Gold Peak
Sml Caramel Iced Coffee,Thé glacé au citron Gold Peak
Sml Caramel Latte (2% Milk),Thé glacé au légèrement citron sucre Gold Peak
Sml Caramel Latte (Almond milk),Thé glacé brassé
Sml Caramel Latte (Almond Milk),Thé glacé Fuze
Sml Chai Cardamom Tea Latte (2% Milk),Thé glacé FUZE
Sml Chai Cardamom Tea Latte (Almond Milk),Thé glacé NESTEA
Sml Chai Glow Tea,Thé menthe poivrée aînés
Sml Chocolate Hazelnut Iced Latte (2% Milk),Thé orange pekoe
Sml Chocolate Hazelnut Latte (2% Milk),Thé Orange Pekoe
Sml Chocolate Triple Thick Milkshake,Thé orange pekoe aînés
Sml Coca-Cola,Thé Remplir Nouveau
Sml Coffee,Thé rugissement noir
Sml Coffee Frappé,Thé vert
Sml Coffee Frappé w/ Whipped Cream & Choc Drizzle,Thé vert à la citronnelle
Sml Coffee Refill,Thé vert aînés
Sml Coke,Tomate
Sml Coke Zero,Tomate et Mozza ***
Sml Cold Brew,Tomates raisins
Sml Cold Brew with Sugar-Free Syrup & Cream,Tortilla
Sml Decaf Coffee,Tout le bacon et le guacamole bagel
Sml Decaf Coffee Refill,TR 1 Hamb 1 Hamb from
Sml Diet Coke,TR asiago et bacon poulet ***
Sml Earl Grey Tea,TR Bag Bac Œ Goud
Sml French Vanilla Cream Cold Brew,TR Bag Bac Œuf et Gou ***
Sml French Vanilla Latte (2% Milk),TR Bagel Oeuf BLT
Sml French Vanilla Latte (Almond Milk),TR Bgl grain tart ***
Sml Fries,TR Bgl grains tart ***
Sml Fruitopia Orange,TR Bgl nat tart ***
sml Fruitopia Strawberry,TR Bgl p-goût tart ***
Sml Fruitopia Strawberry,TR Bgl pl-goût tart ***
Sml Fuze Iced Tea,TR Bgl sés tart ***
Sml Green Tea,TR Bgl sésa tart ***
Sml Hot Chocolate (Almond Milk),TR Érable et cheddar poulet **
Sml Iced Coffee,TR Érable et cheddar poulet ***
Sml Iced Coffee with sugar free syrup,Tr McCroustillant luxe bac sce orig Frank's RedHot
Sml Iced Latte (2% Milk),TR McValeur Wrap-éclair poulet croust sauce Buffalo
Sml Iced Latte (Almond Milk),TR McValeur Wrap-éclair poulet croust sauce Ranch
Sml Iced Matcha Tea Latte (2% Milk),TR McValeur Wrap-éclair poulet grillé sauce Buffalo
Sml Iced Matcha Tea Latte (Almond Milk),TR McValeur Wrap-éclair poulet grillé sauce Ranch
Sml Iced Mocha (2% Milk),TR tom et herbe poulet ***
Sml Iced Mocha (Almond Milk),Trad Softserve
Sml Latte (2% Milk),Tranches de pomme
Sml Latte (Almond milk),Trés grand
Sml Latte (Almond Milk),Très grand
Sml Latte with sugar free syrup (2% Milk),Très grand café infusé
Sml Latte with sugar free syrup (Almond Milk),Très grand café infusé aînés
Sml Lemon Fruit Splash,Très grand café infusé décaféiné
Sml Lemongrass Green Tea,Très grand café infusé décaféiné aînés
Sml London Fog Tea Latte (2% Milk),Très grand café infusé décaféiné Remplir nouveau
Sml London Fog Tea Latte (Almond Milk),Très grand café infusé Remplir nouveau
Sml Mango Pineapple Real Fruit Smoothie,Trés grand menthe poivrée
Sml Mango Pineapple Smoothie,Très grand thé à la menthe poivrée
Sml Matcha Tea Latte (2% Milk),Très grand thé à la menthe poivrée aînés
Sml Matcha Tea Latte (Almond Milk),Trés grand thé bergamia gris
Sml McCafé Mocha (2% Milk),Trés grand thé chai éclat
Sml Mocha (2% Milk),Trés grand thé Earl Grey
Sml Mocha (Almond Milk),Trés grand thé earl grey aînés
Sml Mocha(2% Milk),Trés grand thé menthe poivrée aînés
Sml Nite Sprite,Trés grand thé Orange Pekoe
Sml Oat Iced Coffee,Très grand thé orange pekoe
Sml Orange Juice,Trés grand thé orange pekoe aînés
Sml Orange Pekoe Tea,Très grand thé orange pekoe aînés
Sml Peppermint Tea,Trés grand thé rugissement noir
Sml Premium Roast Coffee,Trés grand thé vert
Sml Premium Roast Decaf Coffee,Tres grand thé vert à la citronnelle
Sml Pumpkin Spice Latte (2% Milk),Trés grand thé vert aînés
Sml Roaring Black Tea,Trio
Sml Senior Orange Pekoe Tea,Trio 10 McCroquettes
Sml Senior Peppermint Tea,Trio 2 Burritos-matin
Sml Shamrock Shake,Trio 2 Hamburgers
Sml Sprite,Trio 2 hamburgers avec fromage
Sml Strawberry Banana Smoothie,Trio 20 McCroquettes
Sml Strawberry Triple Thick Milkshake,Trio 6 McCroquettes
Sml Sweetened Cold Brew with Cream,"Trio avec frites, format moyen"
Sml Sweetened Cold Brew with Oat Beverage,Trio bacon McCrêpes avec œuf
Sml VanChai Frappé w/ Whipped Cream & Choc Drizzle,Trio bacon McMuffin avec œuf
Sml Vanilla Chai Frappé,Trio Bacon McMuffin œuf et sauce ail style Frank
Sml Vanilla Iced Coffee,Trio Bagel au bacon et guacamole
Sml Vanilla Triple Thick Milkshake,Trio Bagel BLT Tout
Sml Watermelon Lime Fruit Splash,Trio Bagel multigrains avec bacon et œuf style béné
Smoky BBQ Sauce,Trio Bagel nature avec bacon et œuf style béné
Smoothie,Trio Bagel nature avec oeuf et bacon
Smoothies & Frappes,Trio Bagel nature avec oeuf et saucisse
Smoothies & Frappés,Trio Bagel nature BLT
Snack,Trio Bagel nature BLT avec oeuf
Snack Caramel Cheesecake McFlurry,Trio Bagel nature oeuf et bacon
Snack Chocolate Cheesecake McFlurry,Trio Bagel plein-goût avec bacon et œuf style béné
Snack McFlurry,Trio Bagel plein-goût bacon et oeuf
Snack Oreo Cheesecake McFlurry,Trio Bagel plein-goût BLT avec oeuf
Snack Oreo McFlurry,Trio Bagel plein-goût saucisse et oeuf
Snack Salted Caramel McFlurry,Trio Bagel sésa avec oeuf et bacon
Snack Size,Trio Bagel sésa avec oeuf et saucisse
Snack Size Chocolate Milkshake,Trio Bagel sésa BLT avec oeuf
Snack Size Shamrock Shake,Trio Bagel sésa oeuf et bacon
Snack Size Strawberry Milkshake,Trio Bagel sésame avec bacon et œuf style béné
Snack Size Vanilla Milkshake,Trio Bagel sésame BLT
Snack Skor McFlurry,Trio Big Mac
Snack Smarties McFlurry,Trio Big Mac (sans viande)
Snack Wrap ***,Trio Crêpe et saucisse
Snack Wrap Patty,Trio Crêpes
Snack Wrap Sauce,Trio Crêpes et bacon
Snack Wrap with Crispy Chicken,Trio Crêpes et saucisse
Snack Wrap with Grilled Chicken,Trio dbl quart BLT
Snack Wraps,Trio de melons
Snack’n Go,Trio Double Big Mac
Snacks & Sides,Trio Double extra fromagé
Snowflake Holiday Mug,Trio Double filet de poisson
Soft Drinks,Trio Double Hamburger
Sour Cream ‘N Onion Flavoured,Trio Double hamburger avec fromage
Sour Cream ‘N Onion Flavoured Sauce,Trio Double Hamburger avec fromage et bacon
Sour Cream & Chive Sauce,Trio Double Quart Fromage
SPC Card,Trio Double Quart Hamburger (sans fromage)
Spicy Bac Deluxe Grill Chicken,Trio Double Quart livre (sans fromage)
Spicy Bacon Deluxe Grilled Chicken Extra Value Meal,Trio Filet de poisson
Spicy Bacon Deluxe Grilled Chicken Sandwich,Trio Hamburger avec fromage de luxe
Spicy Bacon Deluxe McCrispy,Trio Hamburger Joueur étoile
Spicy Bacon Deluxe McCrispy Extra Value Meal,Trio junior au poulet
Spicy Buffalo Chicken Snack Wrap with Crispy Chicken,Trio Junior au poulet chili doux
Spicy Buffalo Chicken Snack Wrap with Grilled Chicken,Trio MacPoulet
Spicy Buffalo Chicken Snack Wrap® with Crispy Chicken,Trio MacPoulet épicé avec habanero
Spicy Buffalo Chicken Snack Wrap® with Grilled Chicken,Trio McCrêpes  avec œuf et fromage
Spicy Buffalo Crispy Poutine,Trio McCrêpes avec œuf et fromage
Spicy Buffalo Grilled Poutine,Trio McCrêpes Suprême
Spicy Buffalo Snack Wrap w/ Crispy Chicken McValue Meal,Trio McCroustillant
Spicy Buffalo Snack Wrap w/ Grilled Chicken McValue Meal,Trio McCroustillant avec sauce orig Frank's RedHot
Spicy Egg & Hash Brown Breakfast Wrap,Trio McCroustillant de luxe avec bacon
Spicy Egg & Hash Brown Breakfast Wrap Extra Value Meal,Trio McCroustillant de luxe avec bacon épicé
Spicy Egg & Hash Brown Wrap,Trio McCroustillant épicé
Spicy Grilled Chicken,Trio McDouble
Spicy Grilled Chicken Sandwich,Trio McMuffin avec œuf et fromage
Spicy Grilled Chicken Sandwich Extra Value Meal,Trio McMuffin BLT avec oeuf
Spicy Habanero McChicken,Trio McMuffin Suprême
Spicy Habanero McChicken Extra Value Meal,Trio McValeur
Spicy Habanero Sauce,Trio McValeur bagel nature avec fromage à la crème
Spicy McCrispy,Trio McValeur bagel plein-goût fromage à la crème
Spicy McCrispy Extra Value Meal,Trio McValeur bagel sésame avec fromage à la crème
Spicy McVeggie,Trio McValeur Burrito-matin
Spicy McVeggie - NHL Star Sticks Meal,Trio McValeur Hamburger De Luxe
Spicy McVeggie Deluxe,Trio McValeur Junior au poulet
Spicy McVeggie Deluxe Extra Value Meal,Trio McValeur McDouble
Spicy McVeggie Extra Value Meal,Trio McValeur Saucisse McCrêpes
Spicy Poutine ***,Trio McValeur Saucisse McMuffin
"Spinach Salad(carrots,sunflowe",Trio McValeur Wrap-éclair poulet croust sauce Buffalo épicée
"Spinach Salad(carrots,sunflower seeds,cranberries)",Trio McValeur Wrap-éclair poulet croust sauce Ranch
Splenda,Trio McValeur Wrap-éclair poulet grillé sauce Buffalo épicée
Splenda Packet,Trio McValeur Wrap-éclair poulet grillé sauce Ranch
Spoons,Trio McVégé
Spread On,Trio McVégé avec sauce originale Frank’s RedHot
Spread Type,Trio McVégé de luxe
Sprite,Trio McVégé épicé
Sprite Bottle,Trio McVégé épicé de luxe
Sprite Syrup,Trio McWrap bacon poulet grillé
Sr Barq's Root Beer,Trio McWrap cajun poulet grillé
Sr Coca Cola,Trio McWrap césar poulet grillé
Sr Coke Zero,Trio McWrap Chili doux
Sr Diet Coke,Trio McWrap Chili doux avec poulet croustillant
Sr Fruitopia Orange,Trio McWrap Chili doux avec poulet grillé
Sr Fruitopia Strawberry Passion Awareness,Trio McWrap chipotle crémeuse
Sr Sprite,Trio McWrap Lime vivifiante
Ssm Bgl w/Sprd VM ***,Trio McWrap poulet croustillant et sauce chipotle crémeuse
Stainless Holiday Cup,Trio McWrap Poulet et bacon
Stamp Mug,Trio McWrap Poulet et bacon avec poulet croustillant
Star Sticks - Add to order,Trio McWrap Poulet et bacon avec poulet grillé
Stir Sticks,Trio McWrap poulet grillé et sauce chipotle crémeuse
Straw,Trio McWrap sauce Ranch à l’avocat
Strawberry Banana Smoothie,Trio McWrap sauce ranch cajun
Strawberry Jam,Trio œuf McMuffin
Strawberry Passionfruit Syrup,Trio œuf McMuffin BLT
Strawberry Triple Thick Milkshake,Trio Œuf McMuffin sauce à l’ail style Frank’s
Straws,Trio poulet grillé bac/sce orig Frank's RedHot
Striped Mug,Trio poulet grillé sauce originale Frank's RedHot
Stripes Tumbler,Trio Poulet McCrêpes
Sub Broke Egg,Trio Poulet McCroquettes
Sub Can Bac,Trio Poulet McCroquettes (pour 2 personnes)
SUB Can Bacon,Trio Poulet McMuffin
Sub Cara syp,Trio Poulet McMuffin sauce à l’ail style Frank’s
SUB Caramel Syrup,Trio quart BLT
SUB Cheese Slice,"Trio Quart de livre - frites, moyen"
Sub Choc Drzl,Trio Quart de livre BLT
SUB Chocolate Drizzle,Trio Quart fromage
Sub Chs Slce,Trio Quart hamburger (sans fromage)
Sub Cr Ckn,Trio Quart livre (sans fromage)
Sub Cream,"Trio Quarter fromage  - frites, moyen"
SUB Crispy Chicken,"Trio Quarter Fromage  - frites, moyen"
Sub Eng Mfn,Trio rôties blanc et 2 œufs frits
SUB Eng Muffin,"Trio rôties blanc, bacon, et 2 œufs frits"
Sub Fried Egg,"Trio rôties blé entier, bacon, et 2 œufs frits"
SUB Fried Egg,Trio sandwich au poulet grillé
Sub Griddle,Trio sandwich au poulet grillé de luxe avec bacon
SUB Griddle,Trio sandwich épicé au poulet grillé
SUB Leaf Let,Trio sandwich épicé poulet grillé de luxe avec bacon
Sub Lettuce,Trio Saucisse McCrêpes
Sub LTO Sauce 1,Trio Saucisse McCrêpes avec œuf
Sub LTO Sauce 2,Trio Saucisse McMuffin
SUB LTO Sce 1,Trio saucisse McMuffin avec œuf
SUB LTO Sce 2,Trio Saucisse McMuffin œuf sauce ail style Frank’s
Sub Mac Sauc,Trio Tout le bacon et le guacamole bagel
SUB Mac Sauce,Trio Wrap-déjeuner avec poulet
SUB Mont Jack Chs,"Trio Wrap-déjeuner avec saucisse, bacon et œuf"
Sub MontJak,Trio Wrap-déjeuner épicé œuf et patates hachées brunes
SUB Onion Rec,TRIO Wrap-éclair poulet sauce Buffalo
SUB Onion Red,TRIO Wrap-éclair poulet sauce Ranch
SUB Onion Slv,Tripl triple
Sub Parm,Triple triple
SUB Parmesan Chs,Type de lait
Sub Qtr Bun,Verre
SUB Qtr Bun,Verre ch retournable
Sub Qtr Meat,Verre client
SUB Qtr Meat,Verre fr retournable
Sub Ranch,Verre réutilisable (chaud)
SUB Ranch Sauce,Verre réutilisable (froid)
Sub Recon On,Vert mélangé
Sub Red On,Vinaigette miel et mourtarde d
Sub Regular Bun,Vinaigette miel et mourtarde de Dijon
Sub Rnd Egg,Vinaigre
SUB Round Egg,Vinaigrette
Sub Scramble,Vinaigrettes
Sub Shrd Let,votre ajout exclusif McValeur
SUB Shred Let,Votre don aide les familles d’enfant malade.
Sub Slvr Onions,Water
Sub Sunny Egg,Wrap épicé œuf et patate h.b.
Sub Tartar,Wrap fiesta ***
SUB Tartar Sauce,"Wrap saucisse, bacon et œuf"
Sub Thai Sauce,Wrap-déjeuner avec poulet
SUB Thai Sauce,"Wrap-déjeuner avec saucisse, bacon et œuf"
Sub Van syp,Wrap-déjeuner épicé avec œuf et patates hachées brunes
SUB Vanilla Syrup,Wrap-éclair au poulet croust avec sauce Buffalo épicée
Substitute Almond Beverage,Wrap-éclair au poulet croustillant avec sauce Buffalo épicée
Substitute Bacon,Wrap-éclair au poulet croustillant avec sauce Ranch
Substitute Cilantro Lime Sauce,Wrap-éclair au poulet grillé avec sauce Buffalo épicée
Substitute Habanero Sauce,Wrap-éclair au poulet grillé avec sauce Ranch
Substitute Lettuce Wrap,Wrap-éclair avec poulet croustillant
Substitute Mayo-Style Sauce,Wrap-éclair avec poulet grillé
Substitute Milk,Wrap-éclair Buffalo croustil
Substitute Oat Beverage,Wrap-éclair Buffalo grillé
Substitute Sausage,Wrap-éclair croustil
Substitute Sweet Chili Sauce,Wrap-éclair grillé
Sugar,Wrap-éclair laitue et tomate
Sugar Free Syrup,Wrap-éclair mayo avec poulet croustillant
